annotator	change	title	author	character_1	character_2	affinity	coarse_category	fine_category	detail
annotator_1	no	Mansfield Park	Jane Austen	Maria Bertram	Fanny Price	negative	familial	cousin	NR
annotator_1	no	Mansfield Park	Jane Austen	Julia Bertram	Yates	neutral	social	lovers	NR
annotator_1	no	Mansfield Park	Jane Austen	Tom Bertram	Sir Thomas Bertram	negative	familial	child	NR
annotator_1	no	Mansfield Park	Jane Austen	Mrs. Norris	Fanny Price	negative	familial	uncle/aunt	NR
annotator_1	no	Mansfield Park	Jane Austen	Mary Crawford	Edmund Bertram	negative	social	unrequited love interest	NR
annotator_1	no	Mansfield Park	Jane Austen	Henry Crawford	Mary Crawford	negative	familial	brother/sister	NR
annotator_1	no	Mansfield Park	Jane Austen	William Price	Fanny Price	positive	familial	brother/sister	NR
annotator_4	no	White Fang	Jack London	Kiche	White Fang	positive	familial	parent	NR
annotator_4	no	White Fang	Jack London	One Eye	White Fang	neutral	familial	parent	NR
annotator_4	yes	White Fang	Jack London	Gray Beaver	White Fang	neutral	professional	master	Gray Beaver sells White Fang after he becomes an alcoholic.
annotator_4	no	White Fang	Jack London	Lip-lip	White Fang	negative	social	enemy	NR
annotator_4	no	White Fang	Jack London	Mit-sah	Gray Beaver	neutral	familial	child	NR
annotator_4	no	White Fang	Jack London	Beauty Smith	White Fang	negative	professional	master	NR
annotator_4	no	White Fang	Jack London	Weedon Scott	White Fang	positive	professional	master	NR
annotator_4	yes	White Fang	Jack London	Collie	White Fang	negative	social	acquaintance	Initially distrustful of White Fang, Collie becomes his mate.
annotator_4	yes	White Fang	Jack London	Judge Scott	White Fang	negative	social	acquaintance	Initially reluctant towards White Fang, Judge Scott changes his opinion after White Fang saves his life.
annotator_4	no	White Fang	Jack London	Jim Hall	White Fang	negative	social	acquaintance	NR
annotator_1	no	White Fang	Jack London	Kiche	White Fang	positive	familial	parent	NR
annotator_1	no	White Fang	Jack London	Kiche	One Eye	positive	familial	husband/wife	NR
annotator_1	no	White Fang	Jack London	One Eye	White Fang	positive	familial	parent	NR
annotator_1	no	White Fang	Jack London	Gray Beaver	White Fang	negative	professional	master	NR
annotator_1	no	White Fang	Jack London	White Fang	Lip-lip	negative	social	enemy	NR
annotator_1	no	White Fang	Jack London	Gray Beaver	Mit-sah	neutral	familial	parent	NR
annotator_1	no	White Fang	Jack London	Beauty Smith	White Fang	negative	professional	teacher	NR
annotator_1	no	White Fang	Jack London	Weedon Scott	White Fang	positive	professional	master	NR
annotator_1	yes	White Fang	Jack London	White Fang	Collie	positive	social	friend	at first Collie does not trust White Fang then they become good mates
annotator_1	yes	White Fang	Jack London	Judge Scott	White Fang	negative	social	acquaintance	he eventually comes to believe in White Fang
annotator_3	no	Major Barbara	George Bernard Shaw	Andrew Undershaft	Stephen Undershaft	positive	familial	parent	NR
annotator_3	no	Major Barbara	George Bernard Shaw	Andrew Undershaft	Barbara	positive	familial	parent	NR
annotator_3	no	Major Barbara	George Bernard Shaw	Andrew Undershaft	Lady Britomart Undershaft	positive	familial	husband/wife	formerly
annotator_3	no	Major Barbara	George Bernard Shaw	Lady Britomart Undershaft	Stephen Undershaft	positive	familial	parent	NR
annotator_3	no	Major Barbara	George Bernard Shaw	Lady Britomart Undershaft	Barbara	positive	familial	parent	NR
annotator_3	no	Major Barbara	George Bernard Shaw	Bilton	Lady Britomart Undershaft	neutral	professional	servant	NR
annotator_3	no	Major Barbara	George Bernard Shaw	Andrew Undershaft	Sarah Undershaft	positive	familial	parent	NR
annotator_3	no	Major Barbara	George Bernard Shaw	Sarah Undershaft	Stephen Undershaft	positive	familial	brother/sister	NR
annotator_3	yes	Major Barbara	George Bernard Shaw	Adolphus Cusins	Barbara	positive	social	friend	Friend becomes fiance
annotator_3	yes	Major Barbara	George Bernard Shaw	Andrew Undershaft	Adolphus Cusins	positive	professional	employer	NR
annotator_1	yes	Major Barbara	George Bernard Shaw	Adolphus Cusins	Barbara	positive	social	lovers	he eventually changes direction and philosophical allegience
annotator_1	yes	Major Barbara	George Bernard Shaw	Lady Britomart Undershaft	Stephen Undershaft	positive	familial	parent	he comes to exert independence from her
annotator_1	no	Major Barbara	George Bernard Shaw	Sarah Undershaft	Barbara	neutral	familial	brother/sister	NR
annotator_1	no	Major Barbara	George Bernard Shaw	Charles Lomax	Sarah Undershaft	negative	social	lovers	NR
annotator_1	no	Major Barbara	George Bernard Shaw	Barbara	Jenny Hill	positive	professional	employer	NR
annotator_1	no	Major Barbara	George Bernard Shaw	Mrs. Baines	Barbara	positive	professional	colleague	NR
annotator_1	no	Major Barbara	George Bernard Shaw	Andrew Undershaft	Bilton	neutral	professional	employer	NR
annotator_1	no	Major Barbara	George Bernard Shaw	Jenny Hill	Bill Walker	negative	professional	person offering service to client	he attacks her
annotator_1	no	Major Barbara	George Bernard Shaw	Barbara	Peter Shirley	positive	professional	person offering service to client	he is a proud and honest recipient of help from the Salvation Army
annotator_1	no	Major Barbara	George Bernard Shaw	Barbara	Bronterre O'Brien Price	negative	professional	person offering service to client	he is a version of a poor con man
annotator_1	no	The Portrait of a Lady	Henry James	Gilbert Osmond	Isabel Archer	negative	familial	husband/wife	NR
annotator_1	no	The Portrait of a Lady	Henry James	Isabel Archer	Mrs. Touchett	positive	familial	niece/nephew	NR
annotator_1	no	The Portrait of a Lady	Henry James	Gilbert Osmond	Madame Merle	negative	social	lovers	NR
annotator_1	no	The Portrait of a Lady	Henry James	Gilbert Osmond	Pansy Osmond	negative	familial	parent	NR
annotator_1	no	The Portrait of a Lady	Henry James	Madame Merle	Pansy Osmond	negative	familial	parent	NR
annotator_1	no	The Portrait of a Lady	Henry James	Madame Merle	Isabel Archer	negative	social	enemy	NR
annotator_1	no	The Portrait of a Lady	Henry James	Ralph Touchett	Isabel Archer	positive	familial	cousin	also her advocate and friend
annotator_1	no	The Portrait of a Lady	Henry James	Isabel Archer	Lord Warburton	negative	social	unrequited love interest	NR
annotator_1	no	The Portrait of a Lady	Henry James	Isabel Archer	Caspar Goodwood	positive	social	unrequited love interest	NR
annotator_1	no	The Portrait of a Lady	Henry James	Henrietta Stackpole	Isabel Archer	positive	social	friend	NR
annotator_7	yes	The Portrait of a Lady	Henry James	Mrs. Touchett	Isabel Archer	positive	familial	uncle/aunt	Isabel inherits a fortune and her aunt becomes less important in her life
annotator_7	yes	The Portrait of a Lady	Henry James	Gilbert Osmond	Isabel Archer	negative	familial	husband/wife	After seducing Isabel for her money, Osmond starts treating Isabel badly and she is forced to stay in a miserable marriage
annotator_7	no	The Portrait of a Lady	Henry James	Gilbert Osmond	Madame Merle	positive	social	lovers	NR
annotator_7	no	The Portrait of a Lady	Henry James	Pansy Osmond	Madame Merle	neutral	familial	child	NR
annotator_7	yes	The Portrait of a Lady	Henry James	Henrietta Stackpole	Isabel Archer	positive	social	friend	Henrietta ends up disappointing Isabel by marrying and giving up her independence
annotator_7	no	The Portrait of a Lady	Henry James	Henrietta Stackpole	Mr. Bantling	positive	familial	husband/wife	NR
annotator_7	no	The Portrait of a Lady	Henry James	Countess Gemini	Isabel Archer	positive	familial	brother/sister	NR
annotator_7	no	The Portrait of a Lady	Henry James	Gilbert Osmond	Pansy Osmond	negative	familial	parent	NR
annotator_7	no	The Portrait of a Lady	Henry James	Isabel Archer	Pansy Osmond	positive	familial	step-parent	NR
annotator_7	yes	The Portrait of a Lady	Henry James	Edward Rosier	Pansy Osmond	positive	social	unrequited love interest	Edward Rosier is in love with Pansy but her father refuses to let him marry her
annotator_2	no	Main Street	Sinclair Lewis	Carol	Kennicott	positive	familial	husband/wife	NR
annotator_2	yes	Main Street	Sinclair Lewis	Carol	Erik Valborg	neutral	social	lovers	Erik and Carol are lovers for a brief time.
annotator_2	yes	Main Street	Sinclair Lewis	Kennicott	Maud Dyer	neutral	social	lovers	Kennicott and Maud are lovers for a brief time.
annotator_2	no	Main Street	Sinclair Lewis	Carol	Vida Sherwin	neutral	social	friend	NR
annotator_2	no	Main Street	Sinclair Lewis	Vida Sherwin	Kennicott	neutral	social	unrequited love interest	Vida once loved Will Kennicott.
annotator_2	yes	Main Street	Sinclair Lewis	Vida Sherwin	Raymond Wutherspoon	neutral	familial	husband/wife	Vida and Raymond go from lovers to husband and wife.
annotator_2	no	Main Street	Sinclair Lewis	Carol	Guy Pollock	neutral	social	friend	NR
annotator_2	no	Main Street	Sinclair Lewis	Carol	Bea Sorenson	positive	professional	employee	Bea becomes Carol's maid and good friend.
annotator_2	no	Main Street	Sinclair Lewis	Bea Sorenson	Miles Bjornstam	positive	familial	husband/wife	NR
annotator_2	no	Main Street	Sinclair Lewis	Carol	Miles Bjornstam	positive	social	friend	NR
annotator_6	yes	Main Street	Sinclair Lewis	Carol	Kennicott	positive	familial	husband/wife	The drift apart and Crol temporarily moves to Washington but moves back.
annotator_6	yes	Main Street	Sinclair Lewis	Carol	Vida Sherwin	positive	social	friend	they gradually drift apart when Vida marries Raymond Wutherspoon
annotator_6	no	Main Street	Sinclair Lewis	Carol	Guy Pollock	positive	social	friend	NR
annotator_6	no	Main Street	Sinclair Lewis	Bea Sorenson	Carol	positive	professional	person offering service to client	Bea dies
annotator_6	yes	Main Street	Sinclair Lewis	Bea Sorenson	Miles Bjornstam	positive	familial	husband/wife	Bea dies
annotator_6	yes	Main Street	Sinclair Lewis	Carol	Fern Mullins	positive	social	friend	She leaves town
annotator_6	no	Main Street	Sinclair Lewis	Raymond Wutherspoon	Vida Sherwin	positive	familial	husband/wife	NR
annotator_6	no	Main Street	Sinclair Lewis	Mrs. Bogart	Carol	negative	social	acquaintance	NR
annotator_6	no	Main Street	Sinclair Lewis	Aunt Bessie and Uncle Whittier Smail	Kennicott	neutral	familial	uncle/aunt	NR
annotator_6	yes	Main Street	Sinclair Lewis	Erik Valborg	Carol	positive	social	friend	erik leaves Gopher Prairie
annotator_1	yes	Othello	William Shakespeare	Othello	Desdemona	negative	familial	husband/wife	he grows jealous of her
annotator_1	no	Othello	William Shakespeare	Iago	Othello	negative	professional	employee	NR
annotator_1	yes	Othello	William Shakespeare	Michael Cassio	Othello	positive	professional	employee	Othello grows to hate the faithful Cassio
annotator_1	no	Othello	William Shakespeare	Iago	Michael Cassio	negative	social	enemy	NR
annotator_1	no	Othello	William Shakespeare	Michael Cassio	Desdemona	positive	social	friend	NR
annotator_1	no	Othello	William Shakespeare	Emilia	Desdemona	positive	professional	servant	NR
annotator_1	no	Othello	William Shakespeare	Iago	Emilia	negative	familial	husband/wife	NR
annotator_1	no	Othello	William Shakespeare	Roderigo	Desdemona	negative	social	unrequited love interest	NR
annotator_1	NR	Othello	William Shakespeare	Roderigo	Michael Cassio	negative	social	rivals	NR
annotator_1	no	Othello	William Shakespeare	Bianca	Michael Cassio	positive	professional	person offering service to client	also a lover
annotator_4	yes	Othello	William Shakespeare	Othello	Desdemona	positive	familial	husband/wife	Othello becomes distrustful of his wife.
annotator_4	yes	Othello	William Shakespeare	Othello	Iago	positive	professional	employer	Othello let's himself be manipulated by Iago.
annotator_4	no	Othello	William Shakespeare	Iago	Michael Cassio	negative	social	enemy	NR
annotator_4	yes	Othello	William Shakespeare	Othello	Michael Cassio	positive	professional	employer	Othello becomes distrustful of Cassio. Pushed by Iago, the comes to think that Cassio has a relationship with Desdemona.
annotator_4	no	Othello	William Shakespeare	Roderigo	Michael Cassio	negative	social	rivals	NR
annotator_4	no	Othello	William Shakespeare	Bianca	Michael Cassio	positive	professional	person offering service to client	NR
annotator_4	yes	Othello	William Shakespeare	Brabanzio	Desdemona	positive	familial	parent	His relationship with his daughter turns sour after he finds out that she has married Othello.
annotator_4	no	Othello	William Shakespeare	Clown	Othello	positive	professional	servant	NR
annotator_4	no	Othello	William Shakespeare	Emilia	Iago	negative	familial	husband/wife	NR
annotator_4	no	Othello	William Shakespeare	Emilia	Desdemona	positive	professional	employee	NR
annotator_9	no	Jude the Obscure	Thomas Hardy	Jude Fawley	Susanna Bridehead	positive	familial	cousin	NR
annotator_9	yes	Jude the Obscure	Thomas Hardy	Jude Fawley	Arabella Donn	positive	familial	husband/wife	NR
annotator_9	yes	Jude the Obscure	Thomas Hardy	Jude Fawley	Aunt Drusilla	positive	social	friend	NR
annotator_9	yes	Jude the Obscure	Thomas Hardy	Jude Fawley	Richard Phillotson	positive	social	child	NR
annotator_9	yes	Jude the Obscure	Thomas Hardy	Little Father Time (Little Jude)	Arabella Donn	positive	familial	rivals	NR
annotator_9	NR	Jude the Obscure	Thomas Hardy	NR	NR	NR	NR	NR	NR
annotator_9	NR	Jude the Obscure	Thomas Hardy	NR	NR	NR	NR	NR	NR
annotator_9	NR	Jude the Obscure	Thomas Hardy	NR	NR	NR	NR	NR	NR
annotator_9	NR	Jude the Obscure	Thomas Hardy	NR	NR	NR	NR	NR	NR
annotator_9	NR	Jude the Obscure	Thomas Hardy	NR	NR	NR	NR	NR	NR
annotator_4	yes	Jude the Obscure	Thomas Hardy	Arabella Donn	Jude Fawley	negative	familial	husband/wife	They end up divorcing, but they live together again after Sue leaves Jude.
annotator_4	no	Jude the Obscure	Thomas Hardy	Susanna Bridehead	Jude Fawley	positive	familial	cousin	NR
annotator_4	no	Jude the Obscure	Thomas Hardy	Susanna Bridehead	Jude Fawley	positive	social	lovers	NR
annotator_4	yes	Jude the Obscure	Thomas Hardy	Susanna Bridehead	Richard Phillotson	negative	familial	husband/wife	They end up divorcing, but Sue lives with him again after her children with Jude die.
annotator_4	no	Jude the Obscure	Thomas Hardy	Aunt Drusilla	Jude Fawley	neutral	familial	uncle/aunt	NR
annotator_4	no	Jude the Obscure	Thomas Hardy	Jude Fawley	Richard Phillotson	positive	social	student	NR
annotator_4	no	Jude the Obscure	Thomas Hardy	Little Father Time (Little Jude)	Jude Fawley	positive	familial	child	NR
annotator_4	no	Jude the Obscure	Thomas Hardy	Little Father Time (Little Jude)	Arabella Donn	neutral	familial	child	NR
annotator_4	NR	Jude the Obscure	Thomas Hardy	Little Father Time (Little Jude)	Susanna Bridehead	positive	familial	step-parent	NR
annotator_4	NR	Jude the Obscure	Thomas Hardy	NR	NR	NR	NR	NR	NR
annotator_1	no	Kidnapped	Robert Louis Stevenson	Ebenezer Balfour	David Balfour	negative	familial	uncle/aunt	NR
annotator_1	no	Kidnapped	Robert Louis Stevenson	Captain Hoseason	David Balfour	negative	social	enemy	NR
annotator_1	no	Kidnapped	Robert Louis Stevenson	Captain Hoseason	Alan Breck Stewart	negative	social	enemy	NR
annotator_1	no	Kidnapped	Robert Louis Stevenson	Mr. Campbell	David Balfour	positive	familial	foster parent	NR
annotator_1	no	Kidnapped	Robert Louis Stevenson	Henderland	David Balfour	positive	social	friend	NR
annotator_1	no	Kidnapped	Robert Louis Stevenson	Alexander Balfour	David Balfour	positive	familial	parent	NR
annotator_1	no	Kidnapped	Robert Louis Stevenson	Alexander Balfour	Ebenezer Balfour	negative	familial	brother/sister	NR
annotator_1	no	Kidnapped	Robert Louis Stevenson	Robin Oig	Alan Breck Stewart	negative	social	enemy	NR
annotator_1	no	Kidnapped	Robert Louis Stevenson	Riach	Alan Breck Stewart	positive	social	friend	NR
annotator_1	no	Kidnapped	Robert Louis Stevenson	James of the Glens	Alan Breck Stewart	positive	professional	master	also familial/he is the political leader of Stewart's clan
annotator_3	no	Kidnapped	Robert Louis Stevenson	Ebenezer Balfour	David Balfour	negative	familial	uncle/aunt	NR
annotator_3	no	Kidnapped	Robert Louis Stevenson	Mr. Campbell	David Balfour	positive	social	friend	NR
annotator_3	NR	Kidnapped	Robert Louis Stevenson	Mr. Rankeillor	David Balfour	positive	professional	person offering service to client	NR
annotator_3	no	Kidnapped	Robert Louis Stevenson	David Balfour	Mr. Rankeillor	positive	professional	client	NR
annotator_3	no	Kidnapped	Robert Louis Stevenson	Alexander Balfour	David Balfour	positive	familial	parent	NR
annotator_3	no	Kidnapped	Robert Louis Stevenson	Henderland	David Balfour	positive	social	friend	NR
annotator_3	no	Kidnapped	Robert Louis Stevenson	Alan Breck Stewart	Robin Oig	negative	social	enemy	NR
annotator_3	no	Kidnapped	Robert Louis Stevenson	Ebenezer Balfour	Alexander Balfour	negative	familial	brother/sister	NR
annotator_3	no	Kidnapped	Robert Louis Stevenson	Captain Hoseason	Riach	neutral	professional	employer	NR
annotator_3	no	Kidnapped	Robert Louis Stevenson	Alan Breck Stewart	David Balfour	positive	social	friend	NR
annotator_1	no	Measure for Measure	William Shakespeare	Claudio	Isabella	positive	familial	brother/sister	she fights for his deliverance but he is immoral
annotator_1	no	Measure for Measure	William Shakespeare	Escalus	The Duke	positive	professional	colleague	NR
annotator_1	no	Measure for Measure	William Shakespeare	Escalus	Lord Angelo	positive	professional	colleague	NR
annotator_1	no	Measure for Measure	William Shakespeare	Lucio	Claudio	positive	social	friend	NR
annotator_1	no	Measure for Measure	William Shakespeare	Mariana	Lord Angelo	negative	social	lovers	NR
annotator_1	no	Measure for Measure	William Shakespeare	Mistress Overdone	Pompey	neutral	professional	employer	NR
annotator_1	no	Measure for Measure	William Shakespeare	Lord Angelo	Provost	positive	professional	employer	NR
annotator_1	no	Measure for Measure	William Shakespeare	Provost	Elbow	neutral	professional	colleague	NR
annotator_1	yes	Measure for Measure	William Shakespeare	Barnadine	The Duke	negative	social	enemy	he is a prisoner that the Duke eventually sees in a different light
annotator_1	no	Measure for Measure	William Shakespeare	Juliet	Claudio	positive	social	lovers	NR
annotator_4	no	Measure for Measure	William Shakespeare	Lord Angelo	Mariana	negative	social	lovers	Mariana is the ex-fiancee of Lord Angelo.
annotator_4	yes	Measure for Measure	William Shakespeare	The Duke	Isabella	positive	social	acquaintance	Eventually The Duke asks Isabella to marry him.
annotator_4	no	Measure for Measure	William Shakespeare	Claudio	Isabella	positive	familial	brother/sister	NR
annotator_4	no	Measure for Measure	William Shakespeare	Lord Angelo	Claudio	negative	social	enemy	NR
annotator_4	no	Measure for Measure	William Shakespeare	Escalus	The Duke	positive	professional	servant	A lord loyal to the Duke.
annotator_4	no	Measure for Measure	William Shakespeare	Lucio	Claudio	positive	social	friend	NR
annotator_4	no	Measure for Measure	William Shakespeare	Juliet	Claudio	positive	social	lovers	NR
annotator_4	no	Measure for Measure	William Shakespeare	Isabella	Lord Angelo	negative	social	acquaintance	NR
annotator_4	NR	Measure for Measure	William Shakespeare	NR	NR	NR	NR	NR	NR
annotator_4	NR	Measure for Measure	William Shakespeare	NR	NR	NR	NR	NR	NR
annotator_10	yes	Titus Andronicus	William Shakespeare	Titus Andronicus	Lavinia	negative	familial	parent	NR
annotator_10	yes	Titus Andronicus	William Shakespeare	Titus Andronicus	Lucius	positive	familial	parent	NR
annotator_10	no	Titus Andronicus	William Shakespeare	Tamora	Chiron and Demetrius	positive	familial	parent	NR
annotator_10	no	Titus Andronicus	William Shakespeare	Aaron	Tamora	positive	social	lovers	NR
annotator_10	yes	Titus Andronicus	William Shakespeare	Lavinia	Titus Andronicus	negative	familial	child	NR
annotator_10	no	Titus Andronicus	William Shakespeare	Lavinia	Lucius	positive	familial	brother/sister	NR
annotator_10	no	Titus Andronicus	William Shakespeare	Marcus Andronicus	Titus Andronicus	positive	familial	brother/sister	NR
annotator_10	no	Titus Andronicus	William Shakespeare	Saturninus	Tamora	positive	familial	husband/wife	NR
annotator_10	yes	Titus Andronicus	William Shakespeare	Bassianus	Saturninus	negative	familial	brother/sister	NR
annotator_10	no	Titus Andronicus	William Shakespeare	Lavinia	Bassianus	positive	social	lovers	NR
annotator_11	no	Titus Andronicus	William Shakespeare	Titus Andronicus	Lavinia	positive	familial	parent	NR
annotator_11	no	Titus Andronicus	William Shakespeare	Titus Andronicus	Lucius	positive	familial	parent	NR
annotator_11	no	Titus Andronicus	William Shakespeare	Tamora	Chiron and Demetrius	negative	familial	parent	NR
annotator_11	no	Titus Andronicus	William Shakespeare	Aaron	Tamora	positive	social	lovers	NR
annotator_11	no	Titus Andronicus	William Shakespeare	Lavinia	Bassianus	positive	social	lovers	NR
annotator_11	no	Titus Andronicus	William Shakespeare	Marcus Andronicus	Titus Andronicus	positive	familial	brother/sister	NR
annotator_11	no	Titus Andronicus	William Shakespeare	Bassianus	Saturninus	positive	familial	brother/sister	NR
annotator_11	NR	Titus Andronicus	William Shakespeare	NR	NR	NR	NR	NR	NR
annotator_11	NR	Titus Andronicus	William Shakespeare	NR	NR	NR	NR	NR	NR
annotator_11	NR	Titus Andronicus	William Shakespeare	NR	NR	NR	NR	NR	NR
annotator_12	no	The Picture of Dorian Gray	Oscar Wilde	Dorian Gray	Lord Henry Wotton	positive	social	friend	NR
annotator_12	no	The Picture of Dorian Gray	Oscar Wilde	Dorian Gray	Basil Hallward	positive	social	friend	NR
annotator_12	yes	The Picture of Dorian Gray	Oscar Wilde	Dorian Gray	Sibyl Vane	positive	social	lovers	Dorians loves Sibyl at first, but he eventually breaks her heart.
annotator_12	no	The Picture of Dorian Gray	Oscar Wilde	Sibyl Vane	James Vane	positive	familial	brother/sister	NR
annotator_12	no	The Picture of Dorian Gray	Oscar Wilde	Sibyl Vane	Mrs. Vane	positive	familial	parent	NR
annotator_12	yes	The Picture of Dorian Gray	Oscar Wilde	Dorian Gray	Alan Campbell	neutral	social	friend	Dorian and Alan used to be friends, but after Dorian started to act wickedly, Alan severed all ties with him.
annotator_12	no	The Picture of Dorian Gray	Oscar Wilde	Lord Henry Wotton	Lady Agatha	positive	familial	uncle/aunt	NR
annotator_12	no	The Picture of Dorian Gray	Oscar Wilde	Lord Henry Wotton	Lord Fermor	positive	familial	uncle/aunt	NR
annotator_12	no	The Picture of Dorian Gray	Oscar Wilde	Dorian Gray	Duchess of Monmouth	positive	social	lovers	NR
annotator_12	no	The Picture of Dorian Gray	Oscar Wilde	Dorian Gray	Victor	negative	professional	servant	NR
annotator_4	no	The Picture of Dorian Gray	Oscar Wilde	Lord Henry Wotton	Basil Hallward	positive	social	friend	NR
annotator_4	no	The Picture of Dorian Gray	Oscar Wilde	Basil Hallward	Lord Henry Wotton	positive	professional	person offering service to client	NR
annotator_4	no	The Picture of Dorian Gray	Oscar Wilde	Basil Hallward	Dorian Gray	positive	social	acquaintance	NR
annotator_4	no	The Picture of Dorian Gray	Oscar Wilde	Dorian Gray	Sibyl Vane	positive	social	lovers	NR
annotator_4	no	The Picture of Dorian Gray	Oscar Wilde	James Vane	Sibyl Vane	positive	familial	brother/sister	NR
annotator_4	no	The Picture of Dorian Gray	Oscar Wilde	Mrs. Vane	James Vane	negative	familial	parent	NR
annotator_4	yes	The Picture of Dorian Gray	Oscar Wilde	Alan Campbell	Dorian Gray	positive	social	friend	He puts an end to his friendship with Dorian because of Dorian’s sullied reputation.
annotator_4	no	The Picture of Dorian Gray	Oscar Wilde	Duchess of Monmouth	Dorian Gray	positive	social	acquaintance	NR
annotator_4	no	The Picture of Dorian Gray	Oscar Wilde	Lord Henry Wotton	Victoria Wotton	neutral	familial	husband/wife	NR
annotator_4	yes	The Picture of Dorian Gray	Oscar Wilde	Dorian Gray	Victor	positive	professional	employer	Dorian becomes suspicious of Victor, his servant.
annotator_4	no	The Turn of the Screw	Henry James	Flora	Miles	positive	familial	brother/sister	NR
annotator_4	no	The Turn of the Screw	Henry James	The Governess	Flora	positive	professional	teacher	The Governess has a good relationship with Flora, but she becomes suspicious and thinks that the girls is keeping secrets.
annotator_4	no	The Turn of the Screw	Henry James	The Governess	Miles	positive	professional	teacher	The Governess has a good relationship with miles, but over the course of the novel she starts to become suspicious of the way the boy is acting.
annotator_4	no	The Turn of the Screw	Henry James	The Governess	Mrs. Grose	positive	social	friend	NR
annotator_4	no	The Turn of the Screw	Henry James	The Children’s Uncle	The Children’s Uncle	positive	professional	employer	NR
annotator_4	no	The Turn of the Screw	Henry James	The Governess	The Children’s Uncle	positive	social	unrequited love interest	NR
annotator_4	no	The Turn of the Screw	Henry James	The Children’s Uncle	Luke	neutral	professional	master	NR
annotator_4	no	The Turn of the Screw	Henry James	Douglas	The Governess	positive	social	unrequited love interest	NR
annotator_4	no	The Turn of the Screw	Henry James	Miss Jessel	Peter Quint	neutral	social	lovers	NR
annotator_4	no	The Turn of the Screw	Henry James	The Governess	Miss Jessel	negative	social	acquaintance	The Governess is terrified of Miss Jessel's ghost.
annotator_2	no	The Turn of the Screw	Henry James	The Governess	Flora	positive	professional	teacher	The Governess is in charge of educating and supervising Flora.
annotator_2	no	The Turn of the Screw	Henry James	The Governess	Miles	positive	professional	teacher	The Governess is in charge of educating and supervising Miles.
annotator_2	no	The Turn of the Screw	Henry James	The Governess	Mrs. Grose	positive	professional	colleague	Mrs. Grose is a servant who acts as the governess’s companion and confidante.
annotator_2	no	The Turn of the Screw	Henry James	Flora	Miles	positive	familial	brother/sister	NR
annotator_2	no	The Turn of the Screw	Henry James	The Children’s Uncle	The Governess	neutral	professional	employer	The Chidren's Uncle is The Governess' employer.
annotator_2	no	The Turn of the Screw	Henry James	The Children’s Uncle	Flora	neutral	familial	uncle/aunt	NR
annotator_2	no	The Turn of the Screw	Henry James	The Children’s Uncle	Miles	neutral	familial	uncle/aunt	NR
annotator_2	no	The Turn of the Screw	Henry James	Peter Quint	The Governess	negative	professional	colleague	NR
annotator_2	no	The Turn of the Screw	Henry James	Peter Quint	Miles	neutral	social	acquaintance	NR
annotator_2	no	The Turn of the Screw	Henry James	Miss Jessel	Peter Quint	neutral	social	lovers	NR
annotator_8	no	The Trial	Franz Kafka	Joseph K.	Fraulein Burstner	negative	social	unrequited love interest	NR
annotator_8	no	The Trial	Franz Kafka	Leni	Huld	positive	professional	person offering service to client	Leni is Huld's nurse
annotator_8	no	The Trial	Franz Kafka	Frau Grubach	Joseph K.	positive	professional	person offering service to client	Frau Grubach is Joseph K.s landlady
annotator_8	no	The Trial	Franz Kafka	Joseph K.	Uncle Karl	neutral	familial	niece/nephew	NR
annotator_8	no	The Trial	Franz Kafka	Joseph K.	Assistant Manager	negative	professional	colleague	NR
annotator_8	no	The Trial	Franz Kafka	Joseph K.	Huld	negative	professional	client	Huld is Joseph K.s lawyer
annotator_8	no	The Trial	Franz Kafka	Joseph K.	Block	neutral	social	acquaintance	NR
annotator_8	no	The Trial	Franz Kafka	Uncle Karl	Leni	negative	social	acquaintance	NR
annotator_8	no	The Trial	Franz Kafka	Joseph K.	Leni	positive	social	lovers	NR
annotator_8	no	The Trial	Franz Kafka	Joseph K.	Titorelli	neutral	professional	person offering service to client	Titorelli helps to inform Joseph K. of his trial and Joseph K. buys some paintings from Titorelli
annotator_13	yes	The Trial	Franz Kafka	Joseph K.	Fraulein Burstner	positive	NR	lovers	NR
annotator_13	no	The Trial	Franz Kafka	Joseph K.	Frau Grubach	positive	social	master	NR
annotator_13	no	The Trial	Franz Kafka	Joseph K.	Uncle Karl	positive	familial	uncle/aunt	NR
annotator_13	no	The Trial	Franz Kafka	Joseph K.	Huld	positive	professional	person offering service to client	NR
annotator_13	no	The Trial	Franz Kafka	Joseph K.	Leni	positive	familial	lovers	NR
annotator_13	no	The Trial	Franz Kafka	Joseph K.	Assistant Manager	negative	professional	rivals	NR
annotator_13	no	The Trial	Franz Kafka	Huld	Block	positive	professional	client	NR
annotator_13	no	The Trial	Franz Kafka	Joseph K.	Titorelli	positive	social	friend	NR
annotator_13	no	The Trial	Franz Kafka	Huld	Leni	positive	professional	employee	NR
annotator_13	no	The Trial	Franz Kafka	Joseph K.	the Tradesman	neutral	social	acquaintance	NR
annotator_1	no	Twelfth Night	William Shakespeare	Orsino	Viola	negative	social	unrequited love interest	NR
annotator_1	yes	Twelfth Night	William Shakespeare	Orsino	Olivia	positive	social	lovers	he begins to fall for Viola
annotator_1	no	Twelfth Night	William Shakespeare	Viola	Olivia	positive	social	unrequited love interest	NR
annotator_1	no	Twelfth Night	William Shakespeare	Olivia	Sir Andrew Aguecheek	negative	social	unrequited love interest	NR
